Country Name,"Country Code","Series Name","Series Code","1960 [YR1960]","1961 [YR1961]","1962 [YR1962]","1963 [YR1963]","1964 [YR1964]","1965 [YR1965]","1966 [YR1966]","1967 [YR1967]","1968 [YR1968]","1969 [YR1969]","1970 [YR1970]","1971 [YR1971]","1972 [YR1972]","1973 [YR1973]","1974 [YR1974]","1975 [YR1975]","1976 [YR1976]","1977 [YR1977]","1978 [YR1978]","1979 [YR1979]","1980 [YR1980]","1981 [YR1981]","1982 [YR1982]","1983 [YR1983]","1984 [YR1984]","1985 [YR1985]","1986 [YR1986]","1987 [YR1987]","1988 [YR1988]","1989 [YR1989]","1990 [YR1990]","1991 [YR1991]","1992 [YR1992]","1993 [YR1993]","1994 [YR1994]","1995 [YR1995]","1996 [YR1996]","1997 [YR1997]","1998 [YR1998]","1999 [YR1999]","2000 [YR2000]","2001 [YR2001]","2002 [YR2002]","2003 [YR2003]","2004 [YR2004]","2005 [YR2005]","2006 [YR2006]","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]","2020 [YR2020]","max time avail."
Mexico,"MEX","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","41.9","#N/A","43.9","43.9"
Mexico,"MEX","Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)","SI.POV.UMIC","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","50.1","#N/A","#N/A","#N/A","#N/A","49.3","#N/A","#N/A","43.3","#N/A","42.4","#N/A","59.3","#N/A","51.2","#N/A","43.8","#N/A","40.6","#N/A","37.4","36.7","33.1","#N/A","33.4","#N/A","33.3","#N/A","31.6","#N/A","33.3","#N/A","25.4","#N/A","22.7","#N/A","#N/A","59.3"
Mexico,"MEX","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","39.30313174","39.51894969","39.73245707","39.9436859","40.15272989","40.35948897","40.5640574","40.76641554","40.96669575","41.16482643","41.36089371","41.55507773","41.74726437","41.93753836","42.12589627","42.31228861","42.49678317","42.67933349","42.84912192","42.93896105","43.02628491","43.02628491"
Moldova,"MDA","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.BA.ZS","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","19.0364894866943","20.0858402252197","19.3727207183838","#N/A","#N/A","20.1230392456055","20.0525398254395","#N/A","20.1230392456055"
Moldova,"MDA","Population, total","SP.POP.TOTL","2043664","2092667","2140063","2185050","2228429","2269399","2307959","2344108","2377848","2411588","2445328","2479871","2515217","2549760","2582697","2611616","2638126","2660619","2682309","2703999","2728099","2754609","2782725","2811645","2840565","2867878","2893584","2918487","2940177","2957047","2969097","2975523","2977130","2973114","2964277","2952307","2946401","2935524","2934339","2929735","2923783","2917252","2910504","2902320","2895147","2888111","2880095","2873429","2867964","2864346","2861487","2859833","2859458","2858692","2856950","2834530","2802170","2755158","2708214","2664974","2620495","2977130"
Moldova,"MDA","Population, male (% of total population)","SP.POP.TOTL.MA.ZS","46.7834669020512","46.7950624217352","46.804195201915","46.8099330144911","46.8102029311772","46.8047196646399","46.7921605565735","46.7749190617313","46.7593158032784","46.753247852087","46.7621217232751","46.7871871958615","46.8262655378384","46.8756976836303","46.9308369644919","46.9880308725468","47.0471380072004","47.1083071796195","47.1695495938712","47.2281009587692","47.2822690120005","47.3303366968948","47.3727320458005","47.4111032892811","47.448018789578","47.4852499048916","47.5234373934958","47.5618135389853","47.5986375891936","47.6324729120236","47.66201923143","47.6867137380964","47.7075966847042","47.725967164285","47.7438692848245","47.7628909538354","47.7840010657461","47.8068586393908","47.8293517844993","47.8485790382256","47.8624366145338","47.8689650609957","47.8696471327079","47.8696113077592","47.8756764097178","47.8925279662712","47.9224188329542","47.9629570892338","48.0078222445261","48.0482194696054","48.0773551243365","48.0931523519385","48.0973079176526","48.0912043803234","48.0770519616626","48.0572038504387","48.031572943815","47.9999812793449","47.964436876072","47.9278838995681","47.8921844350085","48.0973079176526"
Moldova,"MDA","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","53.2165330979488","53.2049375782648","53.195804798085","53.1900669855089","53.1897970688228","53.1952803353601","53.2078394434265","53.2250809382687","53.2406841967216","53.246752147913","53.2378782767249","53.2128128041385","53.1737344621616","53.1243023163697","53.0691630355081","53.0119691274531","52.9528619927996","52.8916928203805","52.8304504061288","52.7718990412308","52.7177309879995","52.6696633031052","52.6272679541995","52.5888967107189","52.551981210422","52.5147500951083","52.4765626065042","52.4381864610146","52.4013624108064","52.3675270879764","52.33798076857","52.3132862619036","52.2924033152958","52.274032835715","52.2561307151755","52.2371090461646","52.2159989342539","52.1931413606092","52.1706482155007","52.1514209617744","52.1375633854662","52.1310349390043","52.1303528672921","52.1303886922408","52.1243235902823","52.1074720337288","52.0775811670458","52.0370429107662","51.9921777554739","51.9517805303947","51.9226448756635","51.9068476480615","51.9026920823474","51.9087956196766","51.9229480383374","51.9427961495613","51.968427056185","52.0000187206551","52.035563123928","52.0721161004319","52.1078155649916","53.246752147913"
Moldova,"MDA","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","25.2","26.8","26.8"
Moldova,"MDA","Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)","SI.POV.UMIC","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","74.3","82.9","87.9","90.1","85","75.5","67.8","68.5","73.7","39.9","31","32.4","31","28.3","25","24","19.2","17.9","15.5","15.9","15.8","12.8","#N/A","#N/A","90.1"
Moldova,"MDA","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","40.39732235","42.3035859","44.25340174","46.24729956","48.28632195","50.4610515","52.75949348","55.08699984","57.44360535","59.82935511","62.24428431","64.68844267","67.16186588","69.66459488","72.1966772","72.49256816","72.79568035","73.10522762","73.42123002","73.74316963","74.07106737","74.07106737"
Monaco,"MCO","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.BA.ZS","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
Monaco,"MCO","Population, total","SP.POP.TOTL","22461","22813","23043","23165","23236","23289","23302","23292","23295","23348","23487","23721","24049","24445","24829","25203","25523","25811","26090","26391","26752","27162","27633","28091","28511","28836","29050","29156","29232","29309","29433","29629","29859","30145","30436","30731","31001","31268","31554","31836","32148","32474","32804","33144","33499","33842","34189","34524","34860","35223","35609","36025","36459","36899","37320","37723","38070","38392","38682","38967","39244","39244"
Monaco,"MCO","Population, male (% of total population)","SP.POP.TOTL.MA.ZS","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
Monaco,"MCO","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
Monaco,"MCO","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
Monaco,"MCO","Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)","SI.POV.UMIC","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
Monaco,"MCO","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
Mongolia,"MNG","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.BA.ZS","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","12.2272996902466","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","23.7133197784424","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","32.6043701171875","32.6043701171875"
Mongolia,"MNG","Population, total","SP.POP.TOTL","955514","982181","1011327","1042387","1074518","1107121","1139962","1173186","1207104","1242213","1278819","1317042","1356673","1397305","1438421","1479646","1520868","1562207","1603910","1646290","1689622","1733475","1777727","1823214","1871089","1921889","1976313","2033351","2089709","2141005","2184139","2217918","2243495","2263196","2280475","2298017","2316571","2335744","2355667","2376228","2397417","2419594","2443261","2468765","2496394","2526429","2558854","2593819","2631899","2673794","2719902","2770357","2824698","2881783","2940111","2998433","3056358","3113788","3170214","3225166","3278292","3278292"
Mongolia,"MNG","Population, male (% of total population)","SP.POP.TOTL.MA.ZS","49.1721733014901","49.1754574767787","49.1849817121465","49.1976588349624","49.2096921596474","49.2203652536624","49.228132165809","49.2349891662533","49.2409104766449","49.2463852817512","49.2527089447373","49.2598565573459","49.2672884328058","49.2743531297748","49.2814690553044","49.2878702067927","49.2936270603366","49.2989085313278","49.3040756650934","49.3085057918107","49.3130416152252","49.3174115577092","49.3225900264776","49.3273417163317","49.3311648991577","49.334482896775","49.3369724330104","49.3392926258182","49.3440952783378","49.3527105261314","49.3673708495659","49.3871730154136","49.4114317170308","49.4431326319064","49.4857869522797","49.5407562259113","49.6102213141751","49.6902057759755","49.7692585581918","49.8327180725082","49.8704647543585","49.8790706209389","49.8623356243971","49.8281124367852","49.7882946361832","49.7508538731941","49.7179206003938","49.6872757890971","49.6578326143974","49.6277948114178","49.595904558326","49.5625654022207","49.528799184904","49.4949480928994","49.461601959926","49.4283180581324","49.3953915084555","49.3630266415055","49.3304552941852","49.2976795613001","49.2646475664767","49.8790706209389"
Mongolia,"MNG","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","50.8278266985099","50.8245425232213","50.8150182878535","50.8023411650375","50.7903078403526","50.7796347463376","50.771867834191","50.7650108337467","50.7590895233551","50.7536147182488","50.7472910552627","50.7401434426541","50.7327115671942","50.7256468702252","50.7185309446956","50.7121297932073","50.7063729396634","50.7010914686722","50.6959243349066","50.6914942081893","50.6869583847748","50.6825884422908","50.6774099735224","50.6726582836683","50.6688351008423","50.665517103225","50.6630275669896","50.6607073741818","50.6559047216622","50.6472894738686","50.6326291504341","50.6128269845864","50.5885682829692","50.5568673680936","50.5142130477203","50.4592437740887","50.3897786858249","50.3097942240246","50.2307414418082","50.1672819274918","50.1295352456415","50.1209293790611","50.1376643756029","50.1718875632148","50.2117053638168","50.2491461268059","50.2820793996062","50.3127242109029","50.3421673856026","50.3722051885822","50.404095441674","50.4374345977793","50.471200815096","50.5050519071006","50.538398040074","50.5716819418676","50.6046084915445","50.6369733584945","50.6695447058148","50.7023204386999","50.7353524335233","50.8278266985099"
Mongolia,"MNG","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","38.8","33.7","27.4","#N/A","21.6","#N/A","29.6","#N/A","28.4","#N/A","#N/A","38.8"
Mongolia,"MNG","Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)","SI.POV.UMIC","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","70.2","#N/A","#N/A","89.6","#N/A","#N/A","#N/A","67.4","#N/A","#N/A","#N/A","#N/A","40.2","#N/A","#N/A","37.4","31.9","23.5","#N/A","18.2","#N/A","29.9","#N/A","27.1","#N/A","#N/A","89.6"
Mongolia,"MNG","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","20.60161785","21.20462989","21.81008398","22.41705587","23.02463057","23.63058995","24.23573557","24.83888656","25.43954103","26.03529361","26.62763413","27.03505211","27.34455046","27.66012717","27.98144199","28.30906155","28.6426444","28.98186484","29.33149621","29.69125692","30.06084561","30.06084561"
Montenegro,"MNE","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.BA.ZS","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
Montenegro,"MNE","Population, total","SP.POP.TOTL","480579","491140","502558","513409","521753","526327","526419","522796","517481","513340","512407","515449","521785","530220","538902","546487","552562","557576","562065","566888","572608","579445","587001","594506","600884","605398","607711","608144","607413","606571","606372","607105","608516","610170","611389","611712","611003","609520","607662","606001","604950","607389","609828","612267","613353","614261","615025","615875","616969","618294","619428","620079","620601","621207","621810","622159","622303","622373","622227","622028","621306","622373"
Montenegro,"MNE","Population, male (% of total population)","SP.POP.TOTL.MA.ZS","48.6863377484531","48.7961953630485","48.9100600933477","49.0121218639094","49.0821579209942","49.1099076282125","49.0900236929099","49.0291079033031","48.9466413893626","48.8722642107386","48.828174607756","48.8241752776492","48.851882225338","48.8993353986678","48.9471517568816","48.9828762365609","49.0072677245581","49.0237165612755","49.0362417991089","49.0507919777791","49.0711261336497","49.0967161202609","49.1239621668562","49.1608965694526","49.2137018039571","49.2859248449946","49.3831486997774","49.4998330074547","49.620974784678","49.7242382620427","49.7926842752242","49.8202151571453","49.8122916940087","49.7783839072622","49.7327746921345","49.6860992329377","49.6426525524241","49.598360443599","49.553655449914","49.5050858046504","49.452048543088","49.3946213937407","49.334089808615","49.2803066696413","49.2412259382869","49.2238654873229","49.2334061110635","49.2623726099743","49.3055019056448","49.3475221251724","49.3816066213984","49.4038584869601","49.4167887514758","49.4239568797877","49.4269528444905","49.4306627089258","49.4352520680854","49.4382237321193","49.4409870612278","49.4445753740517","49.4478252147081","49.8202151571453"
Montenegro,"MNE","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","51.3136622515469","51.2038046369515","51.0899399066522","50.9878781360906","50.9178420790059","50.8900923717876","50.9099763070901","50.9708920966969","51.0533586106374","51.1277357892614","51.171825392244","51.1758247223508","51.148117774662","51.1006646013322","51.0528482431184","51.0171237634391","50.9927322754419","50.9762834387246","50.9637582008911","50.949208022221","50.9288738663503","50.9032838797391","50.8760378331438","50.8391034305474","50.7862981960429","50.7140751550054","50.6168513002226","50.5001669925453","50.379025215322","50.2757617379573","50.2073157247758","50.1797848428547","50.1877083059913","50.2216160927378","50.2672253078655","50.3139007670623","50.3573474475759","50.401639556401","50.446344550086","50.4949141953496","50.547951456912","50.6053786062593","50.665910191385","50.7196933303587","50.7587740617131","50.7761345126771","50.7665938889365","50.7376273900257","50.6944980943552","50.6524778748276","50.6183933786016","50.59614151304","50.5832112485242","50.5760431202123","50.5730471555095","50.5693372910742","50.5647479319146","50.5617762678807","50.5590129387722","50.5554246259483","50.5521747852919","51.3136622515469"
Montenegro,"MNE","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","25.2","24.1","24.4","24","23.6","23.8","24.5","#N/A","#N/A","25.2"
Montenegro,"MNE","Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)","SI.POV.UMIC","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","23.6","20.2","20.5","19.3","15.6","#N/A","#N/A","#N/A","#N/A","23.6"
Montenegro,"MNE","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","83.86928279","83.98739985","84.07975908","84.17143567","84.26258794","84.3532946","84.44355709","84.53344652","84.6229632","84.7121029","84.80079426","84.88910844","84.95357224","85.01321871","85.07220311","85.07220311"
Morocco,"MAR","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.BA.ZS","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
Morocco,"MAR","Population, total","SP.POP.TOTL","12328532","12710587","13094890","13478425","13857656","14230163","14595351","14954037","15307267","15656846","16004732","16350883","16696890","17048525","17413149","17796171","18198836","18620087","19059773","19516942","19990006","20479709","20984023","21495088","22002641","22499111","22980334","23447256","23903592","24355624","24807461","25260407","25711410","26155204","26584473","26994255","27383472","27754573","28110447","28455504","28793672","29126323","29454765","29782884","30115196","30455563","30804689","31163670","31536807","31929087","32343384","32781860","33241898","33715705","34192358","34663608","35126274","35581257","36029089","36471766","36910558","36910558"
Morocco,"MAR","Population, male (% of total population)","SP.POP.TOTL.MA.ZS","49.8269948117099","49.7482531687954","49.6400275221861","49.5239911191404","49.4269665807839","49.3657029789469","49.3435957792314","49.3525326973579","49.3822313284272","49.418739891802","49.4524994232956","49.481823091756","49.5096332310987","49.5365962744578","49.5643263604992","49.5938199290173","49.6245254366818","49.6550955964921","49.684652592662","49.7122295080858","49.7371786681805","49.7586025270183","49.7765847854818","49.7927107811794","49.8090070187483","49.8265642584723","49.8460857879611","49.8660866755581","49.88272892208","49.8909820581891","49.8877656201898","49.8724268377782","49.8469084348155","49.8140217143785","49.7776427616225","49.7405058965324","49.7032735658941","49.6656785171943","49.6281791605804","49.5912038669215","49.555093216315","49.5211290487989","49.4898771047741","49.4602134568298","49.4305134192054","49.4001834738698","49.367737489575","49.3349980923299","49.3085555554181","49.2967838385106","49.3047326154864","49.3347326844786","49.3826856697533","49.4395475343019","49.493395571022","49.5362138874868","49.5654136274175","49.5839508986431","49.5961527087182","49.6084094200429","49.6250612087739","49.8909820581891"
